season,conference,play_in_format,n_sims,team_abbr,seed7_prob,seed8_prob,made_playoffs_prob,selected_seed7_team,selected_seed8_team,selected_pair_prob,bubble_triggered,gb_9_to_8,p_8v9,p_7v8,p_9v10,p_8v10,p_7v9,p_7v10
2025-26,East,standard_7_10,20000,ATL,0.0,0.09225,0.09225,MIA,ORL,0.33365,,,0.6501076254545466,0.3033711487830879,0.7115571245235405,0.8057254929951215,0.4226794704630366,0.6203832301375913
2025-26,East,standard_7_10,20000,CHA,0.0,0.3645,0.3645,MIA,ORL,0.33365,,,0.6501076254545466,0.3033711487830879,0.7115571245235405,0.8057254929951215,0.4226794704630366,0.6203832301375913
2025-26,East,standard_7_10,20000,MIA,0.69915,0.2096,0.9087500000000001,MIA,ORL,0.33365,,,0.6501076254545466,0.3033711487830879,0.7115571245235405,0.8057254929951215,0.4226794704630366,0.6203832301375913
2025-26,East,standard_7_10,20000,ORL,0.30085,0.33365,0.6345000000000001,MIA,ORL,0.33365,,,0.6501076254545466,0.3033711487830879,0.7115571245235405,0.8057254929951215,0.4226794704630366,0.6203832301375913
2025-26,West,standard_7_10,20000,GSW,0.4575,0.46465,0.92215,PHX,GSW,0.46465,,,0.9448726776779433,0.5454456070163517,0.24285964074003638,0.8326240499563694,0.9490051815364292,0.843779830986504
2025-26,West,standard_7_10,20000,LAC,0.0,0.12455,0.12455,PHX,GSW,0.46465,,,0.9448726776779433,0.5454456070163517,0.24285964074003638,0.8326240499563694,0.9490051815364292,0.843779830986504
2025-26,West,standard_7_10,20000,PHX,0.5425,0.39765,0.94015,PHX,GSW,0.46465,,,0.9448726776779433,0.5454456070163517,0.24285964074003638,0.8326240499563694,0.9490051815364292,0.843779830986504
2025-26,West,standard_7_10,20000,POR,0.0,0.01315,0.01315,PHX,GSW,0.46465,,,0.9448726776779433,0.5454456070163517,0.24285964074003638,0.8326240499563694,0.9490051815364292,0.843779830986504
